시군명,업종구분명,시설명,교습과정명,전화번호,소재지우편번호,소재지지번주소,소재지도로명주소,WGS84위도,WGS84경도 
용인시,교습소,니하오해법중국어교습소,외국어,,17108,경기도 용인시 기흥구 서천동 801번지 힐스테이트서천 상가동 202호,"경기도 용인시 기흥구 서천동로 22 , 힐스테이트서천 상가동 202호 (서천동)",37.2375512105,127.0745373210
용인시,학원,용인미용학원,직업기술,031-332-0103,17052,경기도 용인시 처인구 김량장동 116-10번지 3층,경기도 용인시 처인구 백옥대로 1127   3층 (김량장동),37.2361719006,127.2084787839
용인시,학원,the리듬음악학원,예능(대),,16853,경기도 용인시 수지구 성복동 278-1번지 벽산프라자 209호,"경기도 용인시 수지구 성복1로 106 , 209호 (성복동, 벽산프라자)",37.3168060655,127.0682562124
용인시,학원,바라뮤지컬학원,기타(대),,16898,경기도 용인시 기흥구 보정동 1266-2번지 우영프라자 701호,"경기도 용인시 기흥구 보정로 115 , 우영프라자 701호 (보정동)",37.3198435021,127.1152126301
용인시,학원,베스트보컬학원,종합(대),031-215-7770,16943,"경기도 용인시 수지구 상현동 1131-5번지 광교에스타워 602호, 802호","경기도 용인시 수지구 광교중앙로 308 , 602호, 802호 (상현동, 광교 에스타워)",37.2973592969,127.0696874958
용인시,학원,흙과자유도자기공예학원,기타(대),031-337-1162,17017,경기도 용인시 처인구 삼가동 133-1번지 2층 일부,경기도 용인시 처인구 삼가로 20   2층 일부 (삼가동),37.2456066181,127.1663742950
용인시,교습소,더오름수학교습소,보통교과,,16943,경기도 용인시 수지구 상현동 1131번지 504호,"경기도 용인시 수지구 광교중앙로 320 , 504호 (상현동)",37.2983878864,127.0699637146
용인시,교습소,삼성영어탑클래스영어교습소,보통교과,,16837,경기도 용인시 수지구 풍덕천동 707번지 한길타운 205호,"경기도 용인시 수지구 문정로 46 , 205호 (풍덕천동, 한길타운)",37.3245163306,127.0947028007
용인시,학원,라온피아노학원,예능(대),,16930,"경기도 용인시 수지구 상현동 850번지 만현마을쌍용1차아파트 만현마을 쌍용아파트 생활편익시설 213호, 214호, 215호","경기도 용인시 수지구 만현로 105 , 만현마을 쌍용아파트 생활편익시설 213호, 214호, 215호 (상현동, 만현마을쌍용1차아파트)",37.3070880007,127.0855995422
용인시,교습소,작품일기아동미술교습소,예능,,16829,경기도 용인시 수지구 풍덕천동 681-5번지 1층 일부,"경기도 용인시 수지구 문인로31번길 17-14 , 1층 일부 (풍덕천동)",37.3314120714,127.1000388868
용인시,학원,웅진씽크빅학습센터수지동천학원,입시.검정 및 보습,,16824,"경기도 용인시 수지구 동천동 121-3번지 303호, 304호","경기도 용인시 수지구 고기로 91 , 303호, 304호 (동천동)",37.3453950858,127.0928519211
용인시,학원,일등공신학원,입시.검정 및 보습,031-284-0285,17003,경기도 용인시 기흥구 동백동 598-4번지 유타운 302호 상가,"경기도 용인시 기흥구 동백중앙로 358-12 , 302호 (동백동)유타운상가",37.2819785867,127.1602237494
용인시,학원,프리모11학원,입시.검정 및 보습,,16972,경기도 용인시 기흥구 구갈동 352-3번지 구갈지구골드프라자 702호,"경기도 용인시 기흥구 구갈로60번길 3 , 702호 (구갈동,구갈지구골드프라자)",37.2798646687,127.1118065207
용인시,학원,바우하우스미술학원,예능(대),,16841,경기도 용인시 수지구 풍덕천동 1080-1번지 수석빌딩 601호,경기도 용인시 수지구 수지로296번길 47   601호 (풍덕천동),37.3218371307,127.0940964234
용인시,교습소,최영호영어교습소,보통교과,,16876,경기도 용인시 수지구 죽전동 1189-3번지 성운코아 402호,"경기도 용인시 수지구 현암로 141 , 성운코아 402호 (죽전동)",37.3319809410,127.1251181938
용인시,학원,화산메이센학원,국제화,031-323-1950,17135,경기도 용인시 처인구 이동읍 화산리 495-1번지 화산성민유치원 A동 3층 일부,"경기도 용인시 처인구 이동면 화산남로80번길 2 , A동 3층 일부 (이동면)",37.1429765891,127.2128116194
용인시,학원,크리아트우남미술학원,예능(대),,17045,경기도 용인시 처인구 역북동 787번지 우남퍼스트빌 220동 202호,"경기도 용인시 처인구 낙은로 59 , 우남퍼스트빌 220동 202호 (역북동)",37.2419113500,127.1967196596
용인시,교습소,오디세이국어교습소,보통교과,,17027,경기도 용인시 처인구 포곡읍 둔전리 150-1번지 라데팡스2차 302-2호,"경기도 용인시 처인구 포곡읍 포곡로108번길 16 , 302-2호 (포곡읍, 라데팡스2차)",37.2681325510,127.2183936306
용인시,학원,클라라슈만음악학원,예능(대),,17095,"경기도 용인시 기흥구 영덕동 1267번지 기흥효성해링턴플레이스 305호, 306호, 307호","경기도 용인시 기흥구 덕영대로2077번길 33 , 305호, 306호, 307호 (영덕동, 기흥효성해링턴플레이스)",37.2653270517,127.0962044381
용인시,교습소,메타수학교습소,보통교과,,16844,경기도 용인시 수지구 풍덕천동 1047-1번지 거묵상가1 302호,"경기도 용인시 수지구 정평로 40-1 , 302호 (풍덕천동, 거묵상가1)",37.3199399973,127.0876621118
용인시,학원,아카듀오음악학원,예능(대),031-321-7532,17061,경기도 용인시 처인구 김량장동 408-2번지 한솔빌딩 402호,"경기도 용인시 처인구 중부대로 1360 , 402호 (김량장동, 한솔빌딩)",37.2343455592,127.1955436906
용인시,학원,피케이해냄독학기숙학원,종합(대),031-334-5424,17170,경기도 용인시 처인구 원삼면 죽능리 6번지 해냄독학기숙학원 A동,"경기도 용인시 처인구 원삼면 후평로 135 , A동 (원삼면)",37.1415149556,127.3224993751
용인시,교습소,하연과학교습소,보통교과,,17055,경기도 용인시 처인구 역북동 745번지 128호,"경기도 용인시 처인구 명지로 24 , 128호 (역북동)",37.2339744457,127.1880257114
용인시,교습소,씨매쓰수학교습소,보통교과,,17072,경기도 용인시 기흥구 상갈동 463-1번지 금화마을 주공 그린빌 상가동 205호 (왼쪽),"경기도 용인시 기흥구 금화로58번길 8 , 금화마을 주공 그린빌 상가동 205호 (왼쪽) (상갈동)",37.2633445884,127.1098274696
용인시,학원,브니엘음악학원,예능(대),031-217-7980,16987,경기도 용인시 기흥구 중동 1110-12번지 203호,"경기도 용인시 기흥구 동백죽전대로527번길 100-1 , 203호 (중동)",37.2809206863,127.1437814531
용인시,학원,세미피아노음악학원,예능(대),031-897-7878,16875,경기도 용인시 수지구 죽전동 1165번지 새터마을현대홈타운 상가 401호,경기도 용인시 수지구 현암로125번길 7 새터마을 현대홈타운상가 401호,37.3323346392,127.1229603841
용인시,교습소,가온수학교습소,보통교과,,16844,경기도 용인시 수지구 풍덕천동 1047-1번지 거묵상가1 403-2호,"경기도 용인시 수지구 정평로 40-1 , 403-2호 (풍덕천동, 거묵상가1)",37.3199399973,127.0876621118
용인시,학원,공터영어용인보정센터학원,입시.검정 및 보습,,16898,경기도 용인시 기흥구 보정동 1208-3번지 야후빌딩 501호,"경기도 용인시 기흥구 죽전로 53 , 야후빌딩 501호 (보정동)",37.3207431497,127.1146775783
용인시,학원,엠베스트SE명지캠퍼스학원,입시.검정 및 보습,031-335-6621,17055,경기도 용인시 처인구 역북동 749번지 파스텔시티 504호,"경기도 용인시 처인구 명지로40번길 16 , 파스텔시티 504호 (역북동)",37.2328269983,127.1870158335
용인시,학원,용인비상에듀기숙학원,입시.검정 및 보습,031-322-4422,17030,"경기도 용인시 처인구 포곡읍 금어리 596번지 하버드기숙학원 596, 604-1번지","경기도 용인시 처인구 포곡읍 금어로 227-2 , 596, 604-1번지 (포곡읍,하버드기숙학원)",37.2708862081,127.2400166540
용인시,교습소,베리타스수학교습소,보통교과,,16880,경기도 용인시 수지구 죽전동 1191-5번지 죽전스카이프라자 304호,"경기도 용인시 수지구 현암로 148 , 죽전스카이프라자 304호 (죽전동, 죽전스카이프라자)",37.3315143352,127.1257865107
용인시,학원,수지파인만고등관학원,입시.검정 및 보습,031-272-3314,16841,경기도 용인시 수지구 풍덕천동 1080-13번지 201호,"경기도 용인시 수지구 수지로296번길 51-9 , 201호 (풍덕천동)",37.3220295511,127.0950096094
용인시,교습소,조이음악교습소,예능,031-282-5158,17077,경기도 용인시 기흥구 상하동 652번지 쌍용아파트 상가동 103호,경기도 용인시 기흥구 중부대로788번길 15 쌍용아파트상가동 103호 ,37.2561426725,127.1412593731
용인시,학원,에이플러스학원,입시.검정 및 보습,031-285-0570,17095,경기도 용인시 기흥구 영덕동 14-4번지 기흥대정프라자 301호,경기도 용인시 기흥구 덕영대로2077번길 16   기흥대정프라자301호 (영덕동),37.2682130437,127.0966514520
용인시,학원,아이미술창작소미술학원,예능(대),,16822,경기도 용인시 수지구 동천동 946-4번지 대영프라자 402호,경기도 용인시 수지구 손곡로 107   대영프라자 402호 (동천동),37.3358869920,127.0906793628
용인시,학원,마법수학학원,입시.검정 및 보습,031-263-5012,16846,경기도 용인시 수지구 풍덕천동 1221번지 용인이씨정평파종회빌딩 3층,"경기도 용인시 수지구 포은대로313번길 7-16 , 용인이씨정평파종회빌딩 3층 일부 (풍덕천동)",37.3144201006,127.0841147482
용인시,학원,수학의아침사이언스카이제13학원,입시.검정 및 보습,,16841,경기도 용인시 수지구 풍덕천동 1080-16번지 화강빌딩 202-2호,경기도 용인시 수지구 수지로296번길 51-5   화강빌딩 202-2호 (풍덕천동),37.3217391795,127.0944468359
용인시,학원,디아이학원,입시.검정 및 보습,031-898-0914,16876,경기도 용인시 수지구 죽전동 1189-5번지 우성메디피아 601호602호,경기도 용인시 수지구 현암로 147   우성메디피아 601호602호 (죽전동),37.3319470300,127.1257956527
용인시,교습소,매쓰루수학교습소,보통교과,031-263-1516,16875,경기도 용인시 수지구 죽전동 1165번지 새터마을죽전힐스테이트 상가동 402호,"경기도 용인시 수지구 현암로125번길 7 , 새터마을죽전힐스테이트 상가동 402호  (죽전동,새터마을죽전힐스테이트)",37.3323346392,127.1229603841
용인시,학원,피아노치는아이들학원,예능(대),031-285-0705,16971,경기도 용인시 기흥구 구갈동 401-3번지 2층,경기도 용인시 기흥구 구갈로 29  2층,37.2770946186,127.1109634681
용인시,교습소,이화뮤직피아노교습소,예능,031-307-7502,16925,경기도 용인시 수지구 풍덕천동 1167번지 진산마을삼성5차아파트 상가 2동 103호,"경기도 용인시 수지구 진산로66번길 10 , 상가2동 103호 (풍덕천동, 진산마을삼성5차아파트)",37.3161319512,127.0942738183
용인시,학원,이레학원,입시.검정 및 보습,031-274-1712,17003,경기도 용인시 기흥구 동백동 597-1번지 미래도프라자 305동 306호,경기도 용인시 기흥구 동백중앙로 358-19  305동 306호(동백동 미래도프라자),37.2815748401,127.1608798426
용인시,교습소,림(LIM)영어교습소,예능,,16979,경기도 용인시 기흥구 구갈동 588-5번지 102호,"경기도 용인시 기흥구 갈곡로8번길 4-7 , 102호 (구갈동)",37.2712683295,127.1296152522
용인시,학원,칼라팩토리미술학원,예능(대),,16846,경기도 용인시 수지구 풍덕천동 556-11번지 3층 전체,"경기도 용인시 수지구 포은대로313번길 6 , 3층 전체 (풍덕천동)",37.3148334707,127.0863244483
용인시,학원,환타지(fantasie)음악학원,예능(대),,16814,경기도 용인시 수지구 신봉동 83-5번지 태천빌딩3차 201호,"경기도 용인시 수지구 신봉2로 21 , 태천빌딩 3차 201호 (신봉동, 태천빌딩)",37.3245802155,127.0769027687
용인시,학원,메티스수학동백학원,입시.검정 및 보습,,17006,경기도 용인시 기흥구 중동 853-1번지 우함빌딩 605호,"경기도 용인시 기흥구 동백중앙로 175 , 우함빌딩 605호 (중동)",37.2699544713,127.1541758912
용인시,교습소,예음피아노교습소,예능,070-4129-2493,16861,경기도 용인시 수지구 상현동 85-6번지 서원마을현대홈타운아파트 상가동 202호,경기도 용인시 수지구 포은대로 229 서원마을현대홈타운아파트상가동 202호,37.3087878682,127.0819678260
용인시,교습소,신봉자이원수학교습소,보통교과,,16817,경기도 용인시 수지구 신봉동 87-5번지 미래 상가 2층,경기도 용인시 수지구 신봉2로 30   미래상가 2층 (신봉동),37.3252098816,127.0765380496
용인시,학원,상상열기/사각사각미술학원,예능(대),,16822,"경기도 용인시 수지구 동천동 937번지 동천프라자 303,304호","경기도 용인시 수지구 동천로 137 , 303,304호 (동천동, 동천프라자)",37.3373045384,127.0887638358
용인시,교습소,바이올린에퐁당바이올린교습소,예능,031-282-2938,16916,경기도 용인시 기흥구 언남동 132-2번지 인하스빌 B동 1층 일부,"경기도 용인시 기흥구 언남로29번길 4-2 , 인하스빌 B동 1층일부 (언남동)",37.2936489844,127.1293024730
