amsmtFclty,appnNtfcDate,cltrFclty,cnvnncFclty,etcFclty,institutionNm,insttCode,insttNm,latitude,lnmadr,longitude,manageNo,mvmFclty,parkAr,parkNm,parkSe,phoneNumber,rdnmadr,referenceDate
,2011-05-30,,,,서울특별시 동대문구청,3050000,서울특별시 동대문구,37.5893275,서울특별시 동대문구 회기동 351-6,127.0540547,11230-00034,,400,작은언덕,소공원,02-2127-4776,,2026-06-18
,2009-12-04,,,,대구광역시 달서구청,6270000,대구광역시,35.8015996099,대구광역시 달서구 도원동 1473,128.536496,27290-00175,,36061,월배체육공원,체육공원,053-667-2850,,2025-06-30
,2008-04-10,,,,대구광역시 달성군청,6270000,대구광역시,35.79768955,대구광역시 달성군 화원읍 명곡리 55,128.5036013,27710-00058,인라인롤러 경기장,492000,명곡체육공원,체육공원,053-668-2850,대구광역시 달성군 화원읍 인흥1길 12,2025-06-30
,2009-09-30,,,,대구광역시 달성군청,6270000,대구광역시,35.63324566,대구광역시 달성군 구지면 내리 산106,128.410308399,27710-00059,,28162,국가산단체육1공원,체육공원,053-668-2850,,2025-06-30
조합놀이대,1992-10-16,,등의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.09623984,경상북도 구미시 사곡동 678-4,128.3578673,47190-00070,공중걷기,1538,상록공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1992-10-16,,연식의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.08817242,경상북도 구미시 상모동 22-1,128.353475,47190-00074,공중걷기,2100,상모공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1990-10-30,,평의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.1498249,경상북도 구미시 도량동 76,128.3254718,47190-00036,공중걷기,1500,새싹공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1993-10-08,,연식의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.0984956,경상북도 구미시 인의동 690-4,128.4287859,47190-00099,공중걷기,1555,색동공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1989-05-11,,등의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.12819021,경상북도 구미시 원평동 78-12,128.3270745,47190-00034,공중걷기,870,샛별공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1984-09-07,,연식의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.24819213,경상북도 구미시 선산읍 교리 1164,128.3018132,47190-00026,공중걷기,2783,생원공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1969-09-01,,평의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.23907171,경상북도 구미시 선산읍 이문리 138-4,128.2944254,47190-00001,암컬,1500,서당공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,2011-02-17,,평의자,화장실,경상북도 구미시청,5080000,경상북도 구미시,36.1562929,경상북도 구미시 산동읍 신당리 산81-1,128.4254676,47190-00143,,15124,서울나들공원(꿈을담은놀이터),근린공원,054-480-5587,,2026-04-02
,2011-02-17,,평의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.15601994,경상북도 구미시 산동읍 신당리 1693,128.4353979,47190-00139,파도타기,40108,선비공원,근린공원,054-480-5587,,2026-04-02
조합놀이대,1992-09-18,,등의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.1571654,경상북도 구미시 봉곡동 639,128.3059534,47190-00065,허리돌리기,1778,성남공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,2014-06-20,,평의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.14107104,경상북도 구미시 옥계동 1308,128.4230508,47190-00156,파도타기,31553,도담공원,근린공원,054-480-5587,,2026-04-02
조합놀이대,2011-12-12,,평의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.14126079,경상북도 구미시 도량동 산29,128.3309139,47190-00150,공중걷기,65000,도량산림공원,근린공원,054-480-5572,,2026-04-02
조합놀이대,1978-04-08,,연식의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.06888378,경상북도 구미시 오태동 769,128.3539836,47190-00012,공중걷기,2495,도원공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1993-10-08,,연식의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.10064565,경상북도 구미시 인의동 662-1,128.4284309,47190-00097,공중걷기,1545,도토리공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1978-02-14,,등의자,표지석,경상북도 구미시청,5080000,경상북도 구미시,36.10605227,경상북도 구미시 인의동 484-2,128.4252127,47190-00010,공중걷기,1500,동그라미공원,어린이공원,054-480-5572,,2026-04-02
인라인스케이트장+국궁장+어린이놀이터,1980-11-18,,매점,구미과학관,경상북도 구미시청,5080000,경상북도 구미시,36.09945258,경상북도 구미시 진평동 766,128.4017511,47190-00017,축구장+야구장,284961,동락공원,근린공원,054-480-4613,경상북도 구미시 3공단1로 191,2026-04-02
조합놀이대,1992-09-18,,등의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.15188596,경상북도 구미시 봉곡동 249,128.3053452,47190-00061,허리돌리기,1504,동살공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,2006-01-19,,연식의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.08966411,경상북도 구미시 구평동 1085,128.4462121,47190-00133,공중걷기,1510,두꺼비공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1992-09-18,,등의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.14477847,경상북도 구미시 봉곡동 431-1,128.3093261,47190-00064,공중걷기,1621,두리공원,어린이공원,054-480-5572,,2026-04-02
,1992-09-18,,평의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.14876217,경상북도 구미시 봉곡동 412-2,128.3170811,47190-00067,공중걷기,4279,둘모아공원,어린이공원,054-480-5572,,2026-04-02
,1973-12-31,,평의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.15720472,경상북도 구미시 고아읍 문성리 산46,128.3435835,47190-00004,허리돌리기,254604,들성공원,근린공원,054-480-5572,,2026-04-02
조합놀이대,2006-01-19,,등의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.09185845,경상북도 구미시 구평동 1007,128.445262,47190-00132,공중걷기,1500,디딜방아공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,2000-04-27,,퍼걸러,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.13965162,경상북도 구미시 도량동 223,128.3184479,47190-00119,철봉,1503,뜨란채공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1992-08-04,,등의자,안내판,경상북도 구미시청,5080000,경상북도 구미시,36.1024812,경상북도 구미시 사곡동 603-6,128.3569452,47190-00054,,1340,맑은누리공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1996-07-02,,평의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.13875565,경상북도 구미시 거의동 610-2,128.4120928,47190-00107,달리기,1870,매화공원,어린이공원,054-480-5587,,2026-04-02
조합놀이대,1992-09-18,,등의자,CCTV,경상북도 구미시청,5080000,경상북도 구미시,36.15276638,경상북도 구미시 봉곡동 207-5,128.3124571,47190-00057,공중걷기,1500,명지공원,어린이공원,054-480-5572,,2026-04-02
조합놀이대,1971-11-15,,광장+무대+화장실,벽천폭포+쿨링포그,경기도 구리시청,3980000,경기도 구리시,37.6059045897,경기도 구리시 인창동 309-2,127.1361308570,41310-00011,배드민턴장+야외헬스기구,78093,인창중앙공원,근린공원,031-550-2045,,2026-05-14
조합놀이대+시소,1994-09-16,,정자+벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.8360794,전북특별자치도 전주시 완산구 서신동 944-1,127.1086379,52111-00038,농구대+배드민턴장+운동기구,1668,고사평서 공원,어린이공원,063-220-5434,,2025-02-10
,2008-03-04,,화장실,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.83741908,전북특별자치도 전주시 완산구 서신동 960-3,127.1160863,52111-00039,운동기구,10674,서일공원,근린공원,063-220-5434,,2025-02-10
그네+시소+회전놀이기구,1994-09-16,,정자+화장실+벤치,수경설비,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.83436386,전북특별자치도 전주시 완산구 서신동 962-5,127.113067,52111-00040,게이트볼구장+운동기구,6960,서부공원,어린이공원,063-220-5434,,2025-02-10
조합놀이대+그네+시소,1992-05-30,,정자+벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.8347051,전북특별자치도 전주시 완산구 서신동 965-4,127.1191793,52111-00041,농구대+운동기구,7818,선수촌공원,어린이공원,063-220-5434,,2025-02-10
조합놀이대+시소,1987-04-30,,정자+화장실+벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.82684179,전북특별자치도 전주시 완산구 서신동 988,127.1234647,52111-00042,운동기구,2292,재뜸공원,어린이공원,063-220-5434,,2025-02-10
,2008-06-20,,,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.81082594,전북특별자치도 전주시 완산구 서완산동2가 79-24,127.1338864,52111-00043,운동기구,125,강당재,소공원,063-220-5434,전북특별자치도 전주시 완산구 강당2길 29-9,2025-02-10
,2008-06-20,,,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.8127361,전북특별자치도 전주시 완산구 서완산동1가 525-6,127.1384905,52111-00044,,75,가락구역2,소공원,063-220-5434,,2025-02-10
,2008-06-20,,,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.81186758,전북특별자치도 전주시 완산구 서완산동1가 574-11,127.1384133271,52111-00052,,219,가락구역1,소공원,063-220-5434,,2025-02-10
오르는기구+그네,2008-03-04,,,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.80069621,전북특별자치도 전주시 완산구 효자동1가504-8,127.1145129,52111-00046,운동기구,191,풍남,소공원,063-220-5434,,2025-02-10
,1971-12-01,,,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.7583868,전북특별자치도 전주시 완산구 중인동 1129,127.0913206,52111-00048,,5608490,모악산도립공원,근린공원,063-220-5434,,2025-02-10
,1970-04-14,,정자+화장실+벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.814131,전북특별자치도 전주시 완산구 중화산동1가 150-3,127.1377817,52111-00049,배드민턴장+운동기구,68006,다가공원,근린공원,063-220-5434,,2025-02-10
조합놀이대+그네+시소+미끄럼틀,1986-06-09,,정자+화장실+벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.8098485,전북특별자치도 전주시 완산구 중화산동2가 547,127.1265809,52111-00050,배드민턴장+운동기구,12351,선너머공원,근린공원,063-220-5434,,2025-02-10
,1977-04-18,,,,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.773771,전라남도 여수시 선원동 1240-1,127.651066,46130-00013,,1837.3,선원공원,어린이공원,061-659-4627,,2023-03-21
그네+흔들놀이기구,1977-04-18,,,파고라+벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.770757,전라남도 여수시 화장동 815-7,127.643487,46130-00014,농구장,1500.2,화산공원,어린이공원,061-659-4627,,2023-03-21
흔들놀이기구+조합놀이대,1977-04-18,,,정자+벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.772651,전라남도 여수시 화장동 735,127.647584,46130-00016,체육시설,1982.5,화장공원,어린이공원,061-659-4627,,2023-03-21
그네+조합놀이대,1978-03-30,,화장실,파고라+벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.73422304,전라남도 여수시 봉산동 265-1,127.722081,46130-00017,,2650,봉산공원,어린이공원,061-659-4627,전라남도 여수시 봉산남3길 17-22,2023-03-21
조합놀이대,1978-03-30,,,벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.754711,전라남도 여수시 연등동 729-5,127.7275845,46130-00018,,991.4,연등공원,소공원,061-659-4627,,2023-03-21
조합놀이대,1980-05-16,,,파고라+벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.732555,전라남도 여수시 국동 193-481,127.716041,46130-00019,,395,제일공원,소공원,061-659-4627,,2023-03-21
흔들놀이기구+철봉,1980-05-16,,,파고라+벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.733913,전라남도 여수시 국동 193-133,127.714443,46130-00020,,287,행복공원,소공원,061-659-4627,,2023-03-21
조합놀이대,1980-05-16,,,벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.7338711,전라남도 여수시 국동 193-311,127.7154682,46130-00021,,417,녹색공원,소공원,061-659-4627,,2023-03-21
그네+조합놀이대,1980-05-16,,,파고라+벤치,전라남도 여수시청,5785000,전남광주통합특별시 여수시,34.73440141,전라남도 여수시 국동 193-413,127.717231,46130-00022,,469,국화공원,소공원,061-659-4627,,2023-03-21
조합놀이대+그네+시소,1992-05-08,,정자+화장실+벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.79492105,전북특별자치도 전주시 완산구 삼천동1가 659,127.1214675,52111-00013,게이트볼구장+운동기구,11335,그린공원,근린공원,063-220-5434,전북특별자치도 전주시 완산구 거마남로 41,2025-02-10
조합놀이대+오르는기구+그네,1992-11-17,,정자+벤치+화장실,수경설비,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.79372016,전북특별자치도 전주시 완산구 삼천동1가 672-1,127.1181687,52111-00014,운동기구,2235.5,모퉁이공원,어린이공원,063-220-5434,,2025-02-10
조합놀이대+그네+시소,1994-09-16,,정자+화장실+벤치,수경설비,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.7984286,전북특별자치도 전주시 완산구 삼천동1가 707,127.1226567,52111-00015,족구장+핸드볼장+농구대+운동기구,20187,거마공원,근린공원,063-220-5434,,2025-02-10
조합놀이대+그네+시소+공중놀이기구,1993-08-17,,화장실,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.79913644,전북특별자치도 전주시 완산구 삼천동1가 724-1,127.1109993,52111-00016,운동기구,9927,강변공원,근린공원,063-220-5434,,2025-02-10
,1992-11-17,,벤치,,전북특별자치도 전주시 완산구청 공원녹지과,4641000,전북특별자치도 전주시,35.8003179,전북특별자치도 전주시 완산구 삼천동1가 732-5,127.128379,52111-00017,,1759,곰솔나무길공원,문화공원,063-220-5434,,2025-02-10
